Page URL,sentence
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"「僕らも内偵を進めているが、
むしろ、きみの方が
詳しいんじゃないのかい？
剣士ラムザ
「陰謀の証拠をつかめば
戦いをやめてくれるのか？
占星術士オーラン
「証拠でもあるのか？
剣士ラムザ
「ここに『ゲルモニーク……
…いや、なんでもない。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"占星術士オーラン
「…戦いが終わるかどうかなんて
誰にもわからない。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"「だが、義父は必ず
剣を引くに違いない…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"南天騎士団騎士
「オーラン様、参りましょう！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"オーラン：後ろを向き
占星術士オーラン
「わかった、今、行く！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"オーラン：ラムザに向かい
占星術士オーラン
「お別れだ、ラムザ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,死ぬなよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"オーラン：去りかけて止まる
占星術士オーラン
「ラムザ、
きみは独りじゃない！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,「きみには仲間がいる！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,命を賭して戦ってくれる仲間がいる！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,「僕もその仲間の一人だッ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"オーラン、南天騎士団騎士たち：退場
剣士ラムザ
「…ありがとう、オーラン。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script307.html,"← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"３章　城塞都市ヤードー
（ワールドマップから）
城塞都市ヤードー
マラークとラファ：対峙
2/1-39
異国の風貌を持つ魔道士
「自分が何を言っているのか
わかっているのか、ラファ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラファと呼ばれた魔道士
「兄さんこそ、わかっていない！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「私たちは道具じゃない！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,人殺しの道具じゃないのよ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「あそこにいたら死ぬまで
私たちは“道具”として
扱われることになるのよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「ね、行こう、マラーク兄さん。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,一緒に逃げよう！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラークと呼ばれた魔道士
「戦争で親を失ったオレたち兄妹が
生きてこられたのは誰のおかげだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「あのとき拾われていなかったら
オレたちはきっと
野垂れ死んでいただろう…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「大公殿下はオレたちを
可愛がってくれた…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,その恩を仇で返すつもりか！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラファ：首を横に振る
ラファと呼ばれた魔道士
「兄さんは騙されているのよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「…私は聞いてしまった。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"戦火に乗じて村を焼き払ったのは
バリンテン大公なのよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「何故だと思う？
あいつは私たち一族だけが知っている
一子相伝の秘術を手に入れるため。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「私が受け継いだ天道術と
兄さんの天冥術、この二つの術を
手に入れるため村を焼いたのよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「私たちの父さんや母さんを
殺した張本人はあいつなのよッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,目を覚まして兄さんッ！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラーク：ラファを平手打ちする
天冥士マラーク
「バカなことを言うなッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「…兄さんだって知っているでしょ？
「私があいつに何をされたか…！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「知っているクセにッ！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天冥士マラーク
「それ以上言うな！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,それ以上言うと、オレはおまえを…！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"リオファネス軍忍者：登場
リオファネス軍忍者
「こんなところにいたのか、マラーク。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,そろそろヤツがやって来るぞ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"リオファネス軍の一群：登場、配置につく
天冥士マラーク
「わかっている。準備は万全だ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「兄さん……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラムザたちの足音
リオファネス軍忍者
「来たぞ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,異端者ラムザだ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラファ：ラムザたちの方に走る
天冥士マラーク
「ラファ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「助けてッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"【勝利条件：天道士ラファを救助せよ】
▼
ラファHP=0
天道士ラファ
「に……、兄さん……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天冥士マラーク
「クッ…！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ゲームオーバー
50/1-33
▼
マラークHP=約20%以下
…………条件(1)
天冥士マラーク
「チッ、
退散しなければならないなんて！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラーク：逃走
▼
条件(1)をクリア
▼
ラファHP=0
天道士ラファ
「に…、兄さん……、助けて……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ゲームオーバー
50/1-33
▼
ラムザAT
▼
マラーク存在
…………条件(2)
剣士ラムザ
「おまえはあの時のッ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「…リオファネス城で
待っているんじゃなかったのかッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天冥士マラーク
「あれは大公殿下の言葉を
伝えたまでのこと！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「おまえごとき剣士など
神殿騎士団の力を借りなくとも
倒せることを証明してやる！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"▼
条件(2)をクリア
▼
マラークAT
▼
ラムザHP=1以上
▼
リオファネス軍忍者（特定）HP=1以上
リオファネス軍忍者
「マラーク、いったいこれは
どういうことだ！？
「ラファはオレたちを裏切ったのか！？
天冥士マラーク
「ラファのことは気にするな！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,妹の始末はこのオレがつける！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「おまえはラムザを
殺すことだけ考えていればいい！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"リオファネス軍忍者
「しかし、大公殿下には
どう説明するつもりだッ！？
天冥士マラーク
「余計なことを考えるなと
言っているだろ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「ラファのことを大公殿下に一言でも
喋ってみろ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"二度とその口で
息を吸えないようにしてやるッ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「妹だと？
妹を殺すというのか！？
▼
すべての敵を倒す
剣士ラムザ
「大丈夫かい？
天道士ラファ
「え、ええ…。ありがとう…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,わ、私は……。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「奴らが戻ってきたら厄介だ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,とにかく今は身を隠そう！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"【戦闘終了】
43/1-13
（引き続き）
城塞都市ヤードー
（室内）　　→記録：天道士ラファ
天道士ラファ
「バリンテン大公の狙いはただ一つ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,畏国王の座よ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「“武器王”と異名を取るほどの強力な
兵器を開発したり、数多くの魔道士を
育成したりするのもそのためなの。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"73/1-14
剣士ラムザ
「王家と血縁関係にある大公殿下を
そそのかす奴らがいるんだよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「ラーグ公とゴルターナ公を亡き者にし
摂政の座を大公殿下に、
そのお膳立てをする…という奴がね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「なぜ、あなたは“異端者”の汚名まで
受けて戦うの？
「ううん、もちろん理由を知っている。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"でも、やつらを倒したとしても
誰にも感謝されないわ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「僕は誰かに感謝されるために
戦っているわけじゃない。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「ベオルブの名を継ぐ者である以上、
自分の名誉と誇りのために
戦っている…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「それはウソね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,あなたはそんな人じゃない。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「あなたは目の前で繰り広げられている
不正や悪事を見捨てておけないだけ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,そこに代償なんて求めない…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラムザ：首を横に振る
剣士ラムザ
「それは買いかぶりすぎだよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,僕はそんなに立派な人間じゃない。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「…それより、きみはどうする？
僕は妹のアルマを助けるために
リオファネスへ行かねばならない。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「でも、きみはやっとの思いで
逃げ出してきたんだろう？
天道士ラファ
「兄さんを連れ出さなきゃ……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「…どうして、彼ときみが
争っているんだ…？
間
天道士ラファ
「私たちは五十年戦争で親や住む処を
失った戦争孤児なの…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「今でも忘れない…。死臭のただよう
ガレキの山の中を、食べ物を求めて
さまよい歩いたあの日々を…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「そんな私たち兄妹を拾って
育ててくれたのがバリンテン大公。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,神様って本当にいるんだと思ったわ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「大公殿下は戦争孤児のために
孤児院など数多く建設されている。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「その裏側で“才”を持った子供を
プロの暗殺者に仕立て上げるために
英才教育をほどこす…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「それがきみたちというわけか…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「私たちガルテナーハ一族には
一子相伝の“秘術”があるのよ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「私が受け継いだ天道術と
兄さんの天冥術…、この二つの術は
どの魔法体系とも異なる技…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「あいつはそれが欲しかった。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,だけど、一族の長老は協力を拒んだ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,だから、あいつは村を焼いた…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「自分のものにならないのなら
いっそのことこの世から
消してしまおう…そう考えたのね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「戦争孤児たちの中に私たち兄妹を
見つけた時、あいつは心の底から
喜んだことでしょうね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「その事実に気付いたきみは
逃げようとしたってわけか…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"ラファ：うつむく
天道士ラファ
「そんなことを知らない私と兄さんは
本当の父親のように慕ったわ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,「それなのに……！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「…………。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラークの声
「こんなところに潜んでいたのか…！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"54/1-31
ラムザ、ラファ：慌てて立ち上がり、辺りを見回す
天道士ラファ
「マラーク兄さん！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"カエル：登場
ラムザ：身構える
マラークの声
「聞けッ、異端者ラムザよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,リオファネス城へ急げ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「さもなくば、おまえは
物言わぬ屍（しかばね）となった妹と
対面することになるぞ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「アルマに指一本でも触れてみろ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,ただではおかないぞ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラークの声
「ラファよ、おまえも一緒に来るのだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"「もし、従わぬ場合は
おまえのせいでラムザの
妹が死ぬことになる！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「卑怯よ、兄さん！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,彼らとは関係ないじゃないッ！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"マラークの声
「これは警告ではなく命令だ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,わかったな！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"カエル：自爆
天道士ラファ
「行きましょう、ラムザ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"剣士ラムザ
「すまない、ラファ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,僕らのために…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"天道士ラファ
「あなたが謝ることじゃないわ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,気にしないで。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script308.html,"← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script309.html,"３章　ユーグォの森
（ワールドマップから）
ユーグォの森
アンデッドモンスターたちが待ちうけている
8/2-23
天道士ラファ
「五十年戦争で命を失った者たちが
未だ成仏できないようね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script309.html,"「現世に残した未練と共に
もう一度、黄泉の国へ戻りなさい！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script309.html,"【勝利条件：すべての敵を倒せ！】
▼
すべての敵を倒す
剣士ラムザ
「死霊の森か…、
二度と足を踏み入れたくはないな…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script309.html,"【戦闘終了】
43/1-13
← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"３章　リオファネス城 (1)
（ワールドマップよりリオファネス城城門前 選択）
リオファネス城
（室内）　　→記録：バリンテン大公の野望
お付きの騎士を従えたバリンテン大公のもとに、ウィーグラフを従えたヴォルマルフがやってくる
74/2-04
バリンテン大公
「ようこそ参られた。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"我が城はいかがですかな？
「ルザリア城と比べると
いささか無骨な造りとなっていますが
私は気に入っている…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「統治のために建設された平城とは違い
戦争のために造られたこの城の方が
よほど美しい…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「イヴァリースは常に
“力”を持つ者によって
統治されてきました。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「このたびの戦乱はひとえに
王家がその“力”を失ったことの
証でしょう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「…用件を伺いましょう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「…せっかちですな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公：椅子から立ち上がり、ヴォルマルフと反対方向に数歩進み、視線だけヴォルマルフの方に向け
バリンテン大公
「単刀直入に申しましょう…、
手を結びませんか？
神殿騎士ヴォルマルフ
「…どういう意味ですかな？
バリンテン大公
「今、申したとおり、イヴァリースを
支配する者は“力”を持つ者です。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「では、今、“力”を持つ者とは
誰なのか？
北天騎士団を持つラーグ公？
「それとも南天騎士団を持つ
ゴルターナ公ですか？
バリンテン大公：ヴォルマルフに向かい
「いや、それは、
ゾディアックストーンを持つ
あなたたち神殿騎士団です…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"間
バリンテン大公
「聖石は、それ一つで大いなる魔力を
備えていると聞きます。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「いにしえの伝説によると、
かつてミュロンドを襲った天変地異も
聖石によるものとか…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「ハハハハハ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,…いや、失礼。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「それにしても、大公殿下ともあろう
お方がそのようなおとぎ話を
信じているとは思いませんでしたな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「おや…、では、あなたたちは
信じていない…？
「それは変ですね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"ライオネルの枢機卿が亡くなったのも
聖石をめぐるトラブルと聞きますが？
神殿騎士ヴォルマルフ
「…さて、枢機卿は病死なさったと
聞いておりますが…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「では、あのベオルブ家の末弟を
追っているのは何故ですか？
「わざわざ“異端者”にまで
仕立てあげて追いかけ回す理由は
何ですか？
神殿騎士ヴォルマルフ
「異端審問会の者どもの決めた事などに
神殿騎士団は関知しておりませぬ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公：両腕を組み
バリンテン大公
「おやおや…、あくまでも
知らないと申されるのですね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「しかし、これならどうですかな…？
「マラークを呼べッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"マラーク：イズルードを連行し登場
神殿騎士イズルード
「ち、父上、申し訳ございません。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「…く、そういうことか。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「『スコーピオ』と『タウロス』は
我々が預かっています。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「この愚か者めッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"ヴォルマルフ：イズルードを平手打ちする
リオファネス軍騎士：登場
リオファネス軍騎士
「失礼いたします！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,例の者の侵入を確認致しました！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「マラーク、おまえに任せよう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"マラーク、リオファネス軍騎士：退場
神殿騎士ヴォルマルフ
「望みはなんだ？
バリンテン大公：椅子に座り直す
バリンテン大公
「はじめに申したとおりです。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,我々も力をお貸ししたいのですよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「…断ると言ったら？
バリンテン大公
「教会の不正を世間に暴くだけのこと。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「聖石だけでは何の証拠にもならぬ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「たしかにそのとおりですね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「だが、『ゲルモニーク聖典』なら
どうでしょう？
「あれならば、ラーグ公も、
ゴルターナ公も、元老院の方々も
興味を示すでしょうね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「…どこにある？
バリンテン大公
「さて…。それを教えるわけには
参りません。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士ヴォルマルフ
「ウィーグラフ、今の魔道士を追え。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,ここは私が始末する…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"ウィーグラフ：退場
バリンテン大公：椅子から立ち上がり
バリンテン大公
「おかしなマネはおやめなさい！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,あなたたちに勝ち目はありませんよ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"だんだん室内が暗くなっていく
神殿騎士ヴォルマルフ
「勝ち目だと…？
「おまえたち脆弱な人間どもに
何ができるというのだ…！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"神殿騎士イズルード
「父上…？
雷鳴が轟く
神殿騎士ヴォルマルフ
「我々をなめるなよ、バリンテン…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,貴様を殺すことなど容易いのだぞ…。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"バリンテン大公
「刃向かう気かッ！？
リオファネス軍騎士たち：室外から数人新に登場、全員剣のつかに手をかける
神殿騎士ヴォルマルフ
「戦おうというのか…？　いいだろう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,貴様に聖石の力を見せてやる！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"ヴォルマルフの持つ聖石（レオ）が強く光輝く
バリンテン大公：部屋から逃げだす
男の悲鳴
（セーブをはさんで引き続き）
リオファネス城（リオファネス城城門前）
マラーク、リオファネス軍：城門に展開
11/2-03
天道士ラファ
「兄さん、お願い、もうやめよう！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,一緒に行こう！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"ね？
天冥士マラーク
「裏切り者がどうなるか、
おまえも知っているはずだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「仲間だった者たちに追われ、
追いつめられ、最後には殺される！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「たとえ、この場を逃れたとしても
一生、怯えながら
暮らさなきゃいけないんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「オレはそんな生活なんか
まっぴらご免だッ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「だが、この仕事を無事にクリアすれば
オレたち兄妹を解放してくれると
大公殿下は約束してくれたんだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"天道士ラファ
「兄さんはあいつの言葉を
信用するっていうの！？
「ウソよ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,ウソに決まっているわ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,ここで逃げなきゃ一生奴隷のままよ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"天冥士マラーク
「オレは大公殿下の言葉を信じるッ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"「そいつを殺し、
『ゲルモニーク聖典』さえ奪えば、
オレたちは自由になれるんだ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap3/FFT_script310.html,"【勝利条件：すべての敵を倒せ！】
▼
ラムザAT
▼
マラーク、ラファ存在
剣士ラムザ
「アルマはどこだ！"
